col_0,col_1
-27344.0,-36315.0
36592.0,-32512.0
-35585.0,-9993.0
-36725.0,-11667.0
37829.0,-37004.0
12525.0,10072.0
-3262.0,-35829.0
35019.0,13720.0
-2106.0,-32666.0
-36437.0,37666.0
-33303.0,35573.0
-14218.0,35965.0
-36363.0,16516.0
-36352.0,18770.0
38151.0,-36773.0
35496.0,36899.0
37129.0,9893.0
-37525.0,36772.0
16416.0,-35137.0
-35242.0,-12454.0
-11320.0,34944.0
-15982.0,36596.0
9867.0,36980.0
11887.0,32619.0
37732.0,38578.0
31016.0,36155.0
-14258.0,8294.0
-6407.0,35985.0
13322.0,11915.0
-11725.0,-35981.0
-9571.0,13049.0
-10167.0,-32796.0
35603.0,-9808.0
15322.0,13623.0
-35210.0,37887.0
-36768.0,-12578.0
8895.0,13638.0
-36079.0,8204.0
11585.0,9059.0
-36202.0,13129.0
-7937.0,-9658.0
35237.0,-35779.0
-14029.0,-35902.0
9708.0,35714.0
9736.0,-14329.0
8994.0,34658.0
-33934.0,12405.0
-35714.0,36869.0
-12188.0,10617.0
-34705.0,18382.0
14437.0,31474.0
36199.0,-35551.0
-35947.0,1140.0
13488.0,38104.0
34234.0,-22981.0
32671.0,-7117.0
-14361.0,38798.0
-11260.0,-8190.0
-15293.0,6696.0
37033.0,-11561.0
-28575.0,-36621.0
35226.0,-11554.0
-8373.0,12627.0
40076.0,34461.0
-36662.0,-36100.0
-14394.0,12789.0
-38906.0,17586.0
-37966.0,-11919.0
30524.0,-34748.0
-36541.0,14202.0
-37755.0,35891.0
-36740.0,37561.0
-10318.0,7419.0
35153.0,-32787.0
12351.0,35313.0
35180.0,-12703.0
-36779.0,-8623.0
-36254.0,-11744.0
-13366.0,-9798.0
-12596.0,13105.0
10917.0,10053.0
35749.0,-36492.0
38461.0,-34746.0
-12669.0,-10752.0
-12538.0,31659.0
-34174.0,-36347.0
36882.0,-10352.0
35538.0,11034.0
35635.0,-35976.0
-12929.0,-36296.0
10588.0,-15013.0
-41269.0,-35141.0
-3595.0,-33114.0
36293.0,12524.0
38427.0,33940.0
-36778.0,34603.0
36276.0,-35350.0
-15484.0,-12823.0
22789.0,36725.0
-32597.0,37876.0
-35165.0,13750.0
12622.0,11940.0
38205.0,35827.0
10451.0,34552.0
34025.0,-36269.0
10635.0,-36063.0
-37593.0,-38245.0
-38339.0,10112.0
-10736.0,-13073.0
-37962.0,-34713.0
12335.0,-36230.0
-35922.0,-11993.0
-36076.0,10782.0
5927.0,-37193.0
-12134.0,-14260.0
14030.0,36905.0
17660.0,-36332.0
36393.0,-12034.0
-8737.0,13519.0
14248.0,-11848.0
-13972.0,-10364.0
-8155.0,34372.0
-37121.0,9567.0
-36878.0,-35392.0
10740.0,36110.0
-36026.0,-10913.0
-38047.0,-34470.0
-34460.0,-13425.0
-14796.0,-33496.0
-11658.0,12604.0
36501.0,7679.0
-36833.0,13366.0
11724.0,-16832.0
-13224.0,-37524.0
31165.0,35297.0
-35145.0,36776.0
35300.0,-36064.0
37718.0,-15281.0
-15589.0,11065.0
34126.0,-14376.0
14196.0,36561.0
-35441.0,-34467.0
14005.0,36784.0
8101.0,36123.0
-14404.0,12304.0
19468.0,36909.0
-15250.0,-34389.0
34482.0,14817.0
-7992.0,36349.0
-36975.0,13062.0
30809.0,36679.0
-14929.0,36447.0
34519.0,16271.0
-36560.0,-37156.0
-6994.0,-35207.0
37399.0,7539.0
-6569.0,9468.0
-35691.0,11251.0
-13479.0,-13312.0
13568.0,-35996.0
-11975.0,-35041.0
-34443.0,-9773.0
32748.0,-10773.0
13284.0,-30816.0
-36807.0,8623.0
-38054.0,8969.0
-14053.0,-36522.0
33057.0,-27145.0
40828.0,-34371.0
-36389.0,31215.0
-10091.0,-36630.0
12014.0,12052.0
13653.0,33720.0
35465.0,14092.0
-36757.0,12618.0
12048.0,-15536.0
32550.0,-33874.0
-8362.0,37167.0
-13862.0,-8762.0
11841.0,-13721.0
35218.0,17737.0
-29107.0,-35711.0
-38696.0,21872.0
-33561.0,20282.0
-35684.0,-32550.0
39427.0,-19388.0
33336.0,13169.0
34866.0,-34899.0
30883.0,36541.0
-29766.0,-35873.0
15514.0,11463.0
36643.0,35611.0
-18261.0,-10950.0
36547.0,-12394.0
34143.0,35727.0
-11017.0,-8837.0
11399.0,36883.0
-37653.0,12931.0
35027.0,36576.0
10905.0,33607.0
13900.0,-8989.0
-33303.0,37550.0
35616.0,-8710.0
36010.0,-36144.0
-36930.0,13806.0
34944.0,-14869.0
-7323.0,-35818.0
-10902.0,-35209.0
-13121.0,35064.0
-35923.0,7877.0
-19848.0,-37165.0
-35794.0,-36037.0
-37634.0,36301.0
-18526.0,6604.0
-36377.0,-12620.0
-36281.0,16880.0
-35536.0,35161.0
33695.0,35847.0
35533.0,-32015.0
-11425.0,11197.0
