col_0,col_1
50378.0,-130176.0
55566.0,129338.0
53361.0,128969.0
93900.0,-106051.0
-56578.0,-129472.0
-133464.0,45357.0
51058.0,-131815.0
107808.0,-92935.0
107806.0,88754.0
107573.0,-87551.0
131558.0,49979.0
126781.0,62770.0
134274.0,-38259.0
2852.0,139311.0
-128386.0,53653.0
3256.0,-137471.0
61257.0,125692.0
-131808.0,-53916.0
101657.0,98174.0
-1874.0,139618.0
130028.0,-55736.0
-899.0,-140500.0
-131956.0,-49277.0
-56801.0,-127601.0
132013.0,-52444.0
142490.0,-1803.0
-140067.0,2759.0
101150.0,93379.0
133488.0,45013.0
134842.0,-51180.0
-140840.0,-5652.0
139870.0,-5356.0
-62621.0,-126269.0
-99013.0,95313.0
-131004.0,-45267.0
133381.0,-48173.0
123315.0,-64975.0
-125335.0,65519.0
140309.0,-6165.0
-128664.0,54190.0
132289.0,-49960.0
-129510.0,66650.0
709.0,141657.0
-48972.0,-129724.0
-106506.0,-91526.0
250.0,138810.0
92086.0,104533.0
100833.0,94742.0
130952.0,53919.0
-106281.0,94328.0
56926.0,132283.0
-103102.0,-92915.0
-121305.0,-62546.0
-131060.0,-43582.0
84131.0,-112181.0
-49843.0,-135844.0
-126714.0,60651.0
-129052.0,61177.0
-118120.0,71467.0
3493.0,-141010.0
-53488.0,131257.0
-55619.0,127642.0
128886.0,53389.0
138459.0,19506.0
-58296.0,126211.0
-127295.0,60706.0
-4476.0,-141045.0
682.0,144024.0
133432.0,58894.0
47482.0,132276.0
-95549.0,-104543.0
55114.0,-130900.0
-123384.0,-62311.0
127941.0,58358.0
-94336.0,-107373.0
-138229.0,4847.0
100154.0,-101020.0
125878.0,59370.0
11209.0,-137800.0
51172.0,129660.0
-66244.0,-123722.0
-62970.0,-125114.0
90919.0,-107145.0
100849.0,93986.0
-1089.0,138365.0
-131358.0,-48221.0
-106983.0,88615.0
-5290.0,142775.0
-49354.0,132951.0
7981.0,138190.0
-50592.0,129839.0
61542.0,-125569.0
-50323.0,130836.0
-48804.0,-133545.0
-142007.0,-10599.0
-62411.0,-122251.0
-52880.0,-126361.0
-120376.0,-74892.0
-102914.0,-93768.0
135122.0,31075.0
5267.0,-139141.0
-68244.0,-122380.0
126118.0,-64005.0
144151.0,4789.0
-87491.0,-111103.0
-93996.0,104038.0
-104149.0,93191.0
46615.0,133925.0
141321.0,-7872.0
141236.0,-181.0
57257.0,127235.0
-3846.0,137683.0
-57561.0,128135.0
46898.0,131986.0
-125308.0,-59810.0
1211.0,143068.0
139125.0,-3003.0
100512.0,99584.0
98568.0,96802.0
131732.0,60029.0
-62621.0,-124185.0
143487.0,-3792.0
91543.0,-103643.0
45358.0,133199.0
-55903.0,-132860.0
107288.0,-87087.0
-2720.0,140370.0
-104718.0,-98331.0
125370.0,-60216.0
-124635.0,64409.0
-11057.0,138156.0
58019.0,127397.0
130755.0,-52970.0
8656.0,143772.0
-55755.0,-128655.0
-120427.0,72558.0
-138453.0,-9901.0
140239.0,-16603.0
9579.0,143012.0
-106342.0,-92943.0
47294.0,132230.0
-91850.0,103606.0
-69469.0,122917.0
-88338.0,-106933.0
53481.0,132133.0
137817.0,18188.0
-41792.0,-134997.0
101319.0,-99895.0
70972.0,124045.0
141022.0,3383.0
45972.0,136105.0
102406.0,-95303.0
-4836.0,140428.0
42495.0,-132709.0
-124664.0,-58620.0
-61260.0,126457.0
-44546.0,-133812.0
-3244.0,145178.0
-53115.0,-130608.0
13907.0,-142974.0
140124.0,-438.0
-103076.0,-93723.0
38725.0,-132075.0
-128232.0,58060.0
-61708.0,124597.0
140058.0,-6167.0
42739.0,-137605.0
53079.0,-128419.0
11385.0,140373.0
-44676.0,-134543.0
133089.0,53151.0
-130043.0,52798.0
-12517.0,-137717.0
-129557.0,53677.0
7242.0,141806.0
52053.0,131734.0
-55470.0,131675.0
36679.0,133813.0
20324.0,-138430.0
35848.0,141974.0
96258.0,-120833.0
-133756.0,-54392.0
95730.0,-115085.0
85881.0,113928.0
-138440.0,-3538.0
88653.0,112328.0
-138677.0,-16422.0
1271.0,-142542.0
-120670.0,60201.0
-100313.0,-100625.0
130598.0,54832.0
-54315.0,127587.0
99497.0,-99923.0
-5553.0,-139440.0
-48164.0,131332.0
46619.0,-135070.0
100885.0,89943.0
-54883.0,127772.0
-53625.0,132037.0
104011.0,-93698.0
-122438.0,63311.0
95452.0,-100836.0
25110.0,139414.0
-57654.0,124794.0
63723.0,124627.0
130035.0,49481.0
3443.0,144124.0
96912.0,-100711.0
-48184.0,128645.0
52699.0,131997.0
3949.0,139305.0
139664.0,9992.0
95223.0,104657.0
94698.0,-105769.0
56576.0,-128545.0
-48883.0,-129774.0
-140983.0,-5692.0
-59007.0,-128615.0
-54681.0,-129204.0
-50640.0,-132376.0
52097.0,130517.0
-97182.0,101693.0
124595.0,-56943.0
57360.0,127627.0
-16020.0,-140206.0
59747.0,-129844.0
-140895.0,2576.0
-42985.0,132221.0
-127341.0,-60870.0
139337.0,-1628.0
95972.0,-104167.0
-97280.0,99888.0
-101370.0,-96908.0
138325.0,-4850.0
140632.0,9903.0
-3920.0,142147.0
130741.0,41098.0
133939.0,55524.0
142174.0,3675.0
141094.0,7711.0
129346.0,-54048.0
133841.0,43522.0
-141713.0,-4834.0
-126106.0,59317.0
1818.0,142315.0
-132429.0,-44816.0
-141971.0,-5973.0
52974.0,129899.0
98424.0,98772.0
50335.0,-128856.0
-100909.0,-96300.0
-142468.0,5582.0
-127803.0,58197.0
1369.0,-139699.0
-129844.0,-59403.0
50179.0,130261.0
-57581.0,128143.0
96900.0,97897.0
-141530.0,-13092.0
-97725.0,98070.0
-141622.0,-7778.0
52472.0,131290.0
94254.0,102896.0
-127546.0,55717.0
135155.0,47307.0
-56368.0,-128452.0
-105950.0,-90834.0
59358.0,127208.0
-28691.0,131868.0
10947.0,143837.0
-4988.0,-142007.0
99190.0,101623.0
128695.0,48915.0
-53988.0,128412.0
130003.0,-57380.0
-98298.0,105064.0
111315.0,87019.0
-53473.0,-130705.0
-65676.0,-120873.0
131658.0,51229.0
-131282.0,-62516.0
-123603.0,59729.0
104285.0,-98827.0
100545.0,-102045.0
-132360.0,48220.0
